,State,Agency Type,Agency Name,Population ,Assault Offenses,Aggravated Assault,Simple Assault,Intimidation,Homicide Offenses,Murder and Nonnegligent Manslaughter,Negligent Manslaughter,Justifiable Homicide,Kidnapping/ Abduction,Sex Offenses,Rape,Sodomy,Sexual Assault With An Object,Fondling,Sex Offenses  Nonforcible,Incest,Statutory Rape,Arson,Bribery,Burglary/ Breaking & Entering,Counter- feiting/ Forgery,Destruction/ Damage/ Vandalism,Embezzle- ment,Extortion/ Blackmail,Fraud Offenses,False Pretenses/ Swindle/ Confidence Game,Credit Card/ Automated Teller Machine Fraud,Imperson- ation,Welfare Fraud,Wire Fraud,Larceny- Theft Offenses,Pocket- picking,Purse- snatching,Shop- lifting,Theft From Building,Theft From Coin- operated Machine,Theft From Motor Vehicle,Theft of Motor Vehicle Parts or Accessories,All Other Larceny,Motor Vehicle Theft,Robbery,Stolen Property Offenses ,Drug/ Narcotic Offenses,Drug/ Narcotic Violations,Drug Equipment Violations,Gambling Offenses,Betting/ Wagering,Operating/ Promoting/ Assisting Gambling,Gambling Equipment Violations,Sports Tampering,Porno- graphy/ Obscene Material,Prost- itution Offenses,Prost- itution,Assisting or Pro- moting Prost- itution,Weapon Law Violations
3444,SOUTH CAROLINA,Universities and Colleges,Medical University of South Carolina,2678,55.0,4.0,39.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,156.0,0.0,0.0,3.0,123.0,1.0,10.0,5.0,14.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3445,SOUTH CAROLINA,Universities and Colleges,Midlands Technical College,12224,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,0.0,10.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3446,SOUTH CAROLINA,Universities and Colleges,South Carolina State University,4326,20.0,8.0,10.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,0.0,44.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,75.0,0.0,1.0,0.0,16.0,1.0,12.0,0.0,45.0,6.0,4.0,0.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3447,SOUTH CAROLINA,Universities and Colleges,Spartanburg Methodist College,803,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3448,SOUTH CAROLINA,Universities and Colleges,The Citadel,3390,8.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,14.0,3.0,1.0,0.0,16.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3449,SOUTH CAROLINA,Universities and Colleges,Trident Technical College,16781,8.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,16.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,41.0,0.0,0.0,1.0,29.0,0.0,7.0,1.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3450,SOUTH CAROLINA,Universities and Colleges,University of South Carolina:,16781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3451,SOUTH CAROLINA,Universities and Colleges,Aiken,3277,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,22.0,0.0,1.0,1.0,15.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,15.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3452,SOUTH CAROLINA,Universities and Colleges,Columbia,30721,62.0,1.0,38.0,23.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,32.0,26.0,152.0,0.0,0.0,33.0,1.0,31.0,1.0,0.0,0.0,294.0,1.0,0.0,3.0,169.0,1.0,51.0,6.0,63.0,36.0,3.0,3.0,176.0,114.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3453,SOUTH CAROLINA,Universities and Colleges,Upstate,5493,9.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,29.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,16.0,0.0,0.0,0.0,7.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3454,SOUTH CAROLINA,Universities and Colleges,Winthrop University,5913,20.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,1.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,56.0,0.0,0.0,1.0,20.0,2.0,3.0,3.0,27.0,1.0,0.0,1.0,34.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
3455,SOUTH CAROLINA,Metropolitan Counties,Aiken,5913,1688.0,262.0,1302.0,124.0,4.0,4.0,0.0,0.0,14.0,136.0,42.0,13.0,8.0,73.0,10.0,0.0,10.0,5.0,0.0,1159.0,97.0,1731.0,4.0,1.0,362.0,126.0,177.0,58.0,0.0,1.0,2276.0,0.0,0.0,101.0,42.0,1.0,661.0,96.0,1375.0,393.0,47.0,49.0,248.0,245.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,68.0
3456,SOUTH CAROLINA,Metropolitan Counties,Anderson,5913,3628.0,651.0,2722.0,255.0,11.0,10.0,0.0,1.0,24.0,102.0,40.0,7.0,3.0,52.0,12.0,1.0,11.0,28.0,0.0,1826.0,364.0,1364.0,9.0,0.0,384.0,127.0,171.0,70.0,3.0,13.0,4370.0,5.0,10.0,681.0,388.0,14.0,1023.0,213.0,2036.0,665.0,110.0,96.0,458.0,443.0,15.0,3.0,1.0,2.0,0.0,0.0,13.0,1.0,1.0,0.0,74.0
3457,SOUTH CAROLINA,Metropolitan Counties,Beaufort,5913,2622.0,578.0,1546.0,498.0,10.0,9.0,0.0,1.0,21.0,70.0,34.0,7.0,1.0,28.0,6.0,0.0,6.0,16.0,1.0,1018.0,101.0,912.0,32.0,3.0,422.0,161.0,142.0,81.0,0.0,38.0,2319.0,0.0,2.0,286.0,643.0,3.0,471.0,164.0,750.0,162.0,90.0,30.0,700.0,686.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0
3458,SOUTH CAROLINA,Metropolitan Counties,Berkeley,5913,2620.0,359.0,1670.0,591.0,10.0,10.0,0.0,0.0,11.0,89.0,37.0,10.0,3.0,39.0,7.0,1.0,6.0,10.0,0.0,1000.0,39.0,1023.0,18.0,0.0,347.0,211.0,102.0,24.0,2.0,8.0,2184.0,3.0,0.0,91.0,484.0,20.0,480.0,224.0,882.0,384.0,82.0,42.0,619.0,609.0,10.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,49.0
3459,SOUTH CAROLINA,Metropolitan Counties,Calhoun,5913,225.0,41.0,179.0,5.0,0.0,0.0,0.0,0.0,3.0,18.0,6.0,3.0,0.0,9.0,2.0,0.0,2.0,2.0,0.0,153.0,16.0,205.0,0.0,0.0,33.0,28.0,5.0,0.0,0.0,0.0,233.0,0.0,0.0,7.0,1.0,0.0,17.0,1.0,207.0,39.0,6.0,21.0,48.0,41.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
3460,SOUTH CAROLINA,Metropolitan Counties,Chester,5913,608.0,84.0,432.0,92.0,2.0,2.0,0.0,0.0,3.0,13.0,8.0,0.0,0.0,5.0,4.0,0.0,4.0,2.0,0.0,271.0,37.0,315.0,3.0,0.0,80.0,58.0,7.0,12.0,0.0,3.0,572.0,0.0,0.0,83.0,6.0,0.0,52.0,9.0,422.0,47.0,17.0,17.0,261.0,250.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
3461,SOUTH CAROLINA,Metropolitan Counties,Darlington,5913,1851.0,299.0,1047.0,505.0,5.0,4.0,1.0,0.0,8.0,44.0,10.0,5.0,2.0,27.0,5.0,0.0,5.0,8.0,0.0,741.0,45.0,724.0,1.0,1.0,176.0,74.0,59.0,33.0,0.0,10.0,1284.0,0.0,2.0,38.0,81.0,1.0,202.0,45.0,915.0,157.0,33.0,27.0,652.0,640.0,12.0,4.0,0.0,1.0,3.0,0.0,0.0,2.0,2.0,0.0,50.0
3462,SOUTH CAROLINA,Metropolitan Counties,Dorchester,5913,2042.0,265.0,1174.0,603.0,3.0,3.0,0.0,0.0,7.0,45.0,25.0,1.0,0.0,19.0,1.0,0.0,1.0,3.0,0.0,578.0,73.0,1131.0,2.0,0.0,320.0,161.0,97.0,54.0,0.0,8.0,1339.0,0.0,2.0,88.0,250.0,4.0,331.0,64.0,600.0,201.0,53.0,18.0,380.0,282.0,98.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,21.0
3463,SOUTH CAROLINA,Metropolitan Counties,Edgefield,5913,183.0,12.0,130.0,41.0,1.0,1.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,6.0,2.0,0.0,2.0,3.0,0.0,110.0,3.0,126.0,0.0,0.0,43.0,28.0,15.0,0.0,0.0,0.0,246.0,0.0,0.0,10.0,5.0,1.0,23.0,13.0,194.0,29.0,4.0,2.0,72.0,71.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
3464,SOUTH CAROLINA,Metropolitan Counties,Fairfield,5913,535.0,108.0,343.0,84.0,3.0,3.0,0.0,0.0,3.0,14.0,5.0,2.0,0.0,7.0,2.0,0.0,2.0,4.0,0.0,180.0,9.0,259.0,5.0,0.0,52.0,15.0,26.0,10.0,0.0,1.0,433.0,2.0,0.0,22.0,21.0,0.0,70.0,28.0,290.0,71.0,9.0,4.0,104.0,104.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,17.0
3465,SOUTH CAROLINA,Metropolitan Counties,Florence,5913,1406.0,177.0,862.0,367.0,2.0,2.0,0.0,0.0,6.0,30.0,8.0,10.0,1.0,11.0,2.0,0.0,2.0,1.0,0.0,758.0,88.0,898.0,25.0,0.0,274.0,140.0,88.0,46.0,0.0,0.0,1558.0,0.0,1.0,79.0,0.0,3.0,377.0,190.0,908.0,180.0,39.0,17.0,609.0,547.0,62.0,5.0,0.0,1.0,4.0,0.0,2.0,10.0,8.0,2.0,42.0
3466,SOUTH CAROLINA,Metropolitan Counties,Greenville,5913,6032.0,1528.0,3937.0,567.0,25.0,17.0,3.0,5.0,128.0,424.0,142.0,74.0,24.0,184.0,28.0,0.0,28.0,74.0,0.0,3055.0,448.0,2650.0,122.0,12.0,1235.0,834.0,267.0,129.0,0.0,5.0,7154.0,6.0,5.0,1575.0,1136.0,61.0,1673.0,817.0,1881.0,918.0,323.0,229.0,2709.0,1585.0,1124.0,38.0,11.0,24.0,3.0,0.0,9.0,61.0,57.0,4.0,331.0
3467,SOUTH CAROLINA,Metropolitan Counties,Jasper,5913,86.0,6.0,70.0,10.0,5.0,5.0,0.0,0.0,1.0,12.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,134.0,17.0,159.0,0.0,0.0,32.0,14.0,18.0,0.0,0.0,0.0,302.0,0.0,2.0,47.0,0.0,0.0,14.0,0.0,239.0,36.0,13.0,5.0,63.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
3468,SOUTH CAROLINA,Metropolitan Counties,Kershaw,5913,1209.0,218.0,692.0,299.0,2.0,2.0,0.0,0.0,6.0,67.0,28.0,0.0,0.0,39.0,14.0,1.0,13.0,1.0,0.0,488.0,45.0,531.0,3.0,0.0,171.0,88.0,50.0,24.0,1.0,8.0,996.0,0.0,3.0,43.0,43.0,1.0,184.0,7.0,715.0,100.0,14.0,33.0,424.0,421.0,3.0,7.0,0.0,1.0,6.0,0.0,4.0,0.0,0.0,0.0,25.0
3469,SOUTH CAROLINA,Metropolitan Counties,Lancaster,5913,1285.0,175.0,902.0,208.0,11.0,10.0,0.0,1.0,16.0,61.0,19.0,5.0,2.0,35.0,7.0,0.0,7.0,13.0,0.0,768.0,114.0,1298.0,1.0,0.0,184.0,72.0,89.0,19.0,0.0,4.0,1676.0,0.0,1.0,277.0,6.0,4.0,238.0,43.0,1107.0,100.0,45.0,37.0,387.0,343.0,44.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,66.0
3470,SOUTH CAROLINA,Metropolitan Counties,Laurens,5913,1055.0,262.0,555.0,238.0,4.0,4.0,0.0,0.0,22.0,52.0,21.0,2.0,4.0,25.0,4.0,0.0,4.0,8.0,0.0,467.0,18.0,404.0,0.0,0.0,107.0,83.0,7.0,12.0,0.0,5.0,740.0,4.0,1.0,35.0,18.0,5.0,69.0,41.0,567.0,83.0,20.0,23.0,334.0,236.0,98.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,36.0
3471,SOUTH CAROLINA,Metropolitan Counties,Lexington,5913,3004.0,389.0,2230.0,385.0,8.0,7.0,1.0,0.0,11.0,223.0,62.0,17.0,3.0,141.0,6.0,1.0,5.0,13.0,0.0,1058.0,63.0,1355.0,10.0,0.0,316.0,48.0,248.0,3.0,0.0,17.0,3107.0,4.0,4.0,308.0,84.0,4.0,690.0,208.0,1805.0,413.0,81.0,7.0,641.0,620.0,21.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,55.0
